time,V(in),V(a),V(out),I(V1)
0.002062,5,4.989419862,4.981952774,-0.0002116027696
0.002064,5,4.989350148,4.982378768,-0.0002129970455
0.002066,5,4.989285368,4.982807354,-0.0002142926483
0.002068,5,4.989225496,4.983238334,-0.0002154900807
0.00207,5,4.989170506,4.983671514,-0.0002165898791
0.002072,5,4.989120369,4.984106699,-0.0002175926132
0.002074,5,4.989075056,4.984543697,-0.000218498885
0.002076,5,4.989034534,4.984982315,-0.0002193093287
0.002078,5,4.98899877,4.985422365,-0.0002200246097
0.00208,5,4.988967729,4.985863655,-0.0002206454243
0.002082,5,4.988941375,4.986306,-0.0002211724993
0.002084,5,4.98891967,4.986749214,-0.0002216065906
0.002086,5,4.988902576,4.987193111,-0.0002219484837
0.002088,5,4.98889005,4.987637509,-0.0002221989921
0.00209,5,4.988882052,4.988082226,-0.0002223589572
0.002092,5,4.988878538,4.988527085,-0.0002224292477
0.002094,5,4.988879462,4.988971906,-0.0002224107588
0.002096,5,4.988884779,4.989416515,-0.0002223044117
0.002098,5,4.988894442,4.989860738,-0.0002221111526
0.0021,5,4.988908402,4.990304402,-0.0002218319528
0.002102,5,4.98892661,4.990747337,-0.0002214678073
0.002104,5,4.988949013,4.991189377,-0.0002210197346
0.002106,5,4.988975561,4.991630354,-0.000220488776
0.002108,5,4.9890062,4.992070106,-0.0002198759949
0.00211,5,4.989040876,4.992508471,-0.0002191824759
0.002112,5,4.989079534,4.99294529,-0.0002184093247
0.002114,5,4.989122117,4.993380405,-0.000217557667
0.002116,5,4.989168568,4.993813662,-0.0002166286481
0.002118,5,4.989218828,4.994244909,-0.0002156234319
0.00212,5,4.98927284,4.994673996,-0.0002145432008
0.002122,5,4.989330542,4.995100774,-0.0002133891544
0.002124,5,4.989391875,4.995525099,-0.0002121625096
0.002126,5,4.989456775,4.995946828,-0.000210864499
0.002128,5,4.989525181,4.996365821,-0.0002094963711
0.00213,5,4.989597031,4.996781939,-0.0002080593893
0.002132,5,4.989672258,4.997195049,-0.0002065548312
0.002134,5,4.989750801,4.997605017,-0.0002049839879
0.002136,5,4.989832592,4.998011713,-0.0002033481636
0.002138,5,4.989917566,4.998415011,-0.0002016486747
0.00214,5,4.990005658,4.998814784,-0.0001998868493
0.002142,5,4.990096799,4.999210913,-0.0001980640265
0.002144,5,4.990190922,4.999603276,-0.0001961815558
0.002146,5,4.99028796,4.999991757,-0.0001942407964
0.002148,5,4.990387844,5.000376243,-0.0001922431165
0.00215,5,4.990490505,5.000756623,-0.000190189893
0.002152,5,4.990595874,5.001132788,-0.0001880825102
0.002154,5,4.990703882,5.001504633,-0.00018592236
0.002156,5,4.990814458,5.001872055,-0.0001837108407
0.002158,5,4.990927532,5.002234953,-0.0001814493564
0.00216,5,4.991043034,5.002593232,-0.0001791393168
0.002162,5,4.991160893,5.002946796,-0.0001767821362
0.002164,5,4.991281038,5.003295555,-0.0001743792329
0.002166,5,4.991403399,5.003639419,-0.0001719320289
0.002168,5,4.991527903,5.003978303,-0.0001694419488
0.00217,5,4.991654479,5.004312124,-0.0001669104199
0.002172,5,4.991783056,5.004640801,-0.000164338871
0.002174,5,4.991913563,5.004964259,-0.0001617287319
0.002176,5,4.992045928,5.005282422,-0.0001590814332
0.002178,5,4.99218008,5.005595218,-0.0001563984055
0.00218,5,4.992315946,5.005902581,-0.0001536810786
0.002182,5,4.992453456,5.006204442,-0.0001509308813
0.002184,5,4.992592538,5.006500741,-0.0001481492407
0.002186,5,4.992733121,5.006791416,-0.0001453375817
0.002188,5,4.992875134,5.007076411,-0.0001424973263
0.00219,5,4.993018505,5.00735567,-0.0001396298933
0.002192,5,4.993163165,5.007629144,-0.0001367366975
0.002194,5,4.993309043,5.007896782,-0.0001338191496
0.002196,5,4.993456067,5.008158539,-0.0001308786552
0.002198,5,4.993604169,5.008414373,-0.0001279166145
0.0022,5,4.993753279,5.008664242,-0.0001249344219
0.002202,5,4.993903327,5.008908108,-0.0001219334656
0.002204,5,4.994054244,5.009145939,-0.0001189151266
0.002206,5,4.994205961,5.0093777,-0.0001158807788
0.002208,5,4.994358411,5.009603364,-0.0001128317881
0.00221,5,4.994511524,5.009822903,-0.0001097695124
0.002212,5,4.994665235,5.010036293,-0.0001066953007
0.002214,5,4.994819475,5.010243514,-0.0001036104929
0.002216,5,4.994974179,5.010444547,-0.0001005164192
0.002218,5,4.99512928,5.010639376,-9.741440001e-05
0.00222,5,4.995284713,5.010827988,-9.430574504e-05
0.002222,5,4.995440412,5.011010371,-9.119175329e-05
0.002224,5,4.995596314,5.011186519,-8.807371246e-05
0.002226,5,4.995752355,5.011356424,-8.495289861e-05
0.002228,5,4.995908471,5.011520085,-8.183057576e-05
0.00223,5,4.9960646,5.011677501,-7.870799551e-05
0.002232,5,4.99622068,5.011828674,-7.558639669e-05
0.002234,5,4.99637665,5.011973608,-7.246700499e-05
0.002236,5,4.996532448,5.01211231,-6.93510326e-05
0.002238,5,4.996688016,5.01224479,-6.623967788e-05
0.00224,5,4.996843294,5.012371058,-6.313412505e-05
0.002242,5,4.996998223,5.012491129,-6.00355438e-05
0.002244,5,4.997152746,5.012605019,-5.694508907e-05
0.002246,5,4.997306805,5.012712747,-5.386390067e-05
0.002248,5,4.997460345,5.012814333,-5.079310299e-05
0.00225,5,4.99761331,5.012909801,-4.773380478e-05
0.002252,5,4.997765645,5.012999175,-4.468709879e-05
0.002254,5,4.997917297,5.013082483,-4.165406155e-05
0.002256,5,4.998068212,5.013159755,-3.863575309e-05
0.002258,5,4.998218339,5.013231021,-3.563321671e-05
0.00226,5,4.998367626,5.013296316,-3.264747871e-05
0.002262,5,4.998516023,5.013355675,-2.967954821e-05
0.002264,5,4.998663479,5.013409136,-2.673041684e-05
0.002266,5,4.998809947,5.013456738,-2.380105864e-05
0.002268,5,4.998955379,5.013498523,-2.089242976e-05
0.00227,5,4.999099727,5.013534534,-1.80054683e-05
0.002272,5,4.999242945,5.013564816,-1.514109414e-05
0.002274,5,4.99938499,5.013589416,-1.230020876e-05
0.002276,5,4.999525815,5.013608384,-9.483695032e-06
0.002278,5,4.999665379,5.013621769,-6.69241712e-06
0.00228,5,4.999803639,5.013629623,-3.927220287e-06
0.002282,5,4.999940553,5.013632001,-1.188930777e-06
0.002284,5,5.000076082,5.013628958,1.521644324e-06
0.002286,5,5.000210186,5.01362055,4.203717209e-06
0.002288,5,5.000342826,5.013606837,6.856519464e-06
0.00229,5,5.000473965,5.013587879,9.479302171e-06
0.002292,5,5.000603567,5.013563736,1.207133601e-05
0.002294,5,5.000731596,5.013534472,1.463191132e-05
0.002296,5,5.000858017,5.013500151,1.716033823e-05
0.002298,5,5.000982797,5.01346084,1.965594668e-05
0.0023,5,5.001105904,5.013416603,2.21180865e-05
0.002302,5,5.001227306,5.013367511,2.454612746e-05
0.002304,5,5.001346973,5.013313632,2.693945931e-05
0.002306,5,5.001464875,5.013255037,2.929749184e-05
0.002308,5,5.001580983,5.013191798,3.161965488e-05
0.00231,5,5.00169527,5.013123987,3.390539832e-05
0.002312,5,5.00180771,5.013051679,3.615419215e-05
0.002314,5,5.001918276,5.012974948,3.836552643e-05
0.002316,5,5.002026946,5.01289387,4.05389113e-05
0.002318,5,5.002133694,5.012808522,4.267387695e-05
0.00232,5,5.002238499,5.012718982,4.476997365e-05
0.002322,5,5.002341339,5.012625329,4.682677166e-05
0.002324,5,5.002442193,5.012527641,4.884386123e-05
0.002326,5,5.002541043,5.012425999,5.082085255e-05
0.002328,5,5.002637869,5.012320484,5.275737569e-05
0.00233,5,5.002732654,5.012211178,5.465308054e-05
0.002332,5,5.002825382,5.012098163,5.650763678e-05
0.002334,5,5.002916037,5.011981522,5.832073375e-05
0.002336,5,5.003004604,5.011861337,6.009208043e-05
0.002338,5,5.00309107,5.011737695,6.182140529e-05
0.00234,5,5.003175423,5.011610678,6.350845626e-05
0.002342,5,5.00325765,5.011480372,6.515300059e-05
0.002344,5,5.003337741,5.011346862,6.675482475e-05
0.002346,5,5.003415687,5.011210235,6.831373432e-05
0.002348,5,5.003491478,5.011070575,6.982955387e-05
0.00235,5,5.003565106,5.010927971,7.130212684e-05
0.002352,5,5.003636566,5.010782509,7.273131539e-05
0.002354,5,5.00370585,5.010634275,7.41170003e-05
0.002356,5,5.003772954,5.010483356,7.545908078e-05
0.002358,5,5.003837874,5.010329841,7.675747432e-05
0.00236,5,5.003900606,5.010173817,7.80121166e-05
0.002362,5,5.003961148,5.010015371,7.922296125e-05
0.002364,5,5.004019499,5.009854591,8.038997972e-05
0.002366,5,5.004075658,5.009691565,8.151316111e-05
0.002368,5,5.004129626,5.00952638,8.259251199e-05
0.00237,5,5.004181403,5.009359124,8.36280562e-05
0.002372,5,5.004230992,5.009189884,8.46198347e-05
0.002374,5,5.004278395,5.009018748,8.556790532e-05
0.002376,5,5.004323617,5.008845804,8.647234264e-05
0.002378,5,5.004366662,5.008671137,8.733323771e-05
0.00238,5,5.004407535,5.008494836,8.81506979e-05
0.002382,5,5.004446242,5.008316986,8.892484666e-05
0.002384,5,5.004482791,5.008137675,8.965582333e-05
0.002386,5,5.004517189,5.007956987,9.034378288e-05
0.002388,5,5.004549445,5.007775009,9.098889576e-05
0.00239,5,5.004579567,5.007591826,9.159134757e-05
0.002392,5,5.004607567,5.007407524,9.215133893e-05
0.002394,5,5.004633454,5.007222186,9.26690852e-05
0.002396,5,5.004657241,5.007035896,9.314481623e-05
0.002398,5,5.004678939,5.006848738,9.357877616e-05
0.0024,5,5.004698561,5.006660796,9.397122312e-05
0.002402,5,5.004716121,5.006472151,9.432242905e-05
0.002404,5,5.004731634,5.006282886,9.463267941e-05
0.002406,5,5.004745114,5.006093081,9.490227292e-05
0.002408,5,5.004756576,5.005902818,9.513152134e-05
0.00241,5,5.004766037,5.005712177,9.532074918e-05
0.002412,5,5.004773515,5.005521236,9.547029346e-05
0.002414,5,5.004779025,5.005330075,9.558050344e-05
0.002416,5,5.004782587,5.005138772,9.565174035e-05
0.002418,5,5.004784219,5.004947403,9.568437715e-05
0.00242,5,5.00478394,5.004756045,9.567879822e-05
0.002422,5,5.00478177,5.004564774,9.563539911e-05
0.002424,5,5.004777729,5.004373665,9.55545863e-05
0.002426,5,5.004771839,5.004182792,9.543677688e-05
0.002428,5,5.00476412,5.003992227,9.528239828e-05
0.00243,5,5.004754594,5.003802043,9.509188803e-05
0.002432,5,5.004743285,5.003612312,9.486569344e-05
0.002434,5,5.004730214,5.003423103,9.460427137e-05
0.002436,5,5.004715404,5.003234487,9.43080879e-05
0.002438,5,5.004698881,5.003046532,9.397761808e-05
0.00244,5,5.004680667,5.002859305,9.361334565e-05
0.002442,5,5.004660788,5.002672874,9.321576274e-05
0.002444,5,5.004639268,5.002487303,9.278536961e-05
0.002446,5,5.004616134,5.002302657,9.232267437e-05
0.002448,5,5.00459141,5.002119001,9.182819266e-05
0.00245,5,5.004565122,5.001936396,9.130244743e-05
0.002452,5,5.004537298,5.001754904,9.07459686e-05
0.002454,5,5.004507965,5.001574586,9.015929281e-05
0.002456,5,5.004477148,5.0013955,8.954296313e-05
0.002458,5,5.004444876,5.001217705,8.889752879e-05
0.00246,5,5.004411177,5.001041258,8.822354486e-05
0.002462,5,5.004376079,5.000866214,8.752157204e-05
0.002464,5,5.004339609,5.00069263,8.67921763e-05
0.002466,5,5.004301796,5.000520558,8.603592867e-05
0.002468,5,5.00426267,5.000350051,8.525340491e-05
0.00247,5,5.004222259,5.000181161,8.444518527e-05
0.002472,5,5.004180593,5.000013937,8.361185421e-05
0.002474,5,5.0041377,4.999848429,8.275400008e-05
0.002476,5,5.004093611,4.999684685,8.187221492e-05
0.002478,5,5.004048355,4.999522751,8.096709413e-05
0.00248,5,5.004001962,4.999362672,8.003923623e-05
0.002482,5,5.003954462,4.999204494,7.908924256e-05
0.002484,5,5.003905886,4.999048258,7.811771706e-05
0.002486,5,5.003856263,4.998894008,7.712526597e-05
0.002488,5,5.003805625,4.998741783,7.611249756e-05
0.00249,5,5.003754001,4.998591623,7.50800219e-05
0.002492,5,5.003701423,4.998443566,7.402845058e-05
0.002494,5,5.00364792,4.998297649,7.295839643e-05
0.002496,5,5.003593524,4.998153908,7.187047333e-05
0.002498,5,5.003538265,4.998012378,7.076529588e-05
0.0025,5,5.003482174,4.997873091,6.964347921e-05
0.002502,5,5.003425282,4.997736079,6.850563869e-05
0.002504,5,5.003367619,4.997601375,6.735238971e-05
0.002506,5,5.003309217,4.997469006,6.61843474e-05
0.002508,5,5.003250106,4.997339002,6.500212646e-05
0.00251,5,5.003190317,4.997211389,6.380634083e-05
0.002512,5,5.00312988,4.997086194,6.259760354e-05
0.002514,5,5.003068826,4.996963441,6.137652641e-05
0.002516,5,5.003007186,4.996843153,6.014371985e-05
0.002518,5,5.00294499,4.996725354,5.889979265e-05
0.00252,5,5.002882268,4.996610063,5.764535172e-05
0.002522,5,5.00281905,4.996497301,5.638100189e-05
0.002524,5,5.002755367,4.996387086,5.510734568e-05
0.002526,5,5.002691249,4.996279436,5.38249831e-05
0.002528,5,5.002626726,4.996174367,5.253451144e-05
0.00253,5,5.002561826,4.996071894,5.123652503e-05
0.002532,5,5.002496581,4.995972031,4.993161507e-05
0.002534,5,5.002431018,4.99587479,4.862036942e-05
0.002536,5,5.002365169,4.995780183,4.730337239e-05
0.002538,5,5.00229906,4.995688221,4.598120456e-05
0.00254,5,5.002232722,4.995598912,4.465444257e-05
0.002542,5,5.002166183,4.995512265,4.332365896e-05
0.002544,5,5.002099471,4.995428286,4.198942194e-05
0.002546,5,5.002032615,4.995346981,4.065229528e-05
0.002548,5,5.001965642,4.995268356,3.931283805e-05
0.00255,5,5.00189858,4.995192413,3.797160452e-05
0.002552,5,5.001831457,4.995119154,3.662914393e-05
0.002554,5,5.0017643,4.995048582,3.528600038e-05
0.002556,5,5.001697136,4.994980697,3.394271262e-05
0.002558,5,5.001629991,4.994915497,3.259981392e-05
0.00256,5,5.001562892,4.994852982,3.125783191e-05
0.002562,5,5.001495864,4.994793147,2.991728842e-05
0.002564,5,5.001428935,4.99473599,2.857869934e-05
0.002566,5,5.001362129,4.994681504,2.724257448e-05
0.002568,5,5.001295471,4.994629686,2.590941742e-05
0.00257,5,5.001228986,4.994580526,2.45797254e-05
0.002572,5,5.001162699,4.994534018,2.325398914e-05
0.002574,5,5.001096635,4.994490153,2.193269276e-05
0.002576,5,5.001030816,4.99444892,2.061631366e-05
0.002578,5,5.000965266,4.994410309,1.930532233e-05
0.00258,5,5.000900009,4.994374309,1.800018234e-05
0.002582,5,5.000835068,4.994340906,1.670135012e-05
0.002584,5,5.000770464,4.994310088,1.540927495e-05
0.002586,5,5.00070622,4.994281839,1.412439878e-05
0.002588,5,5.000642358,4.994256145,1.284715617e-05
0.00259,5,5.000578899,4.994232989,1.15779742e-05
0.002592,5,5.000515864,4.994212354,1.031727233e-05
0.002594,5,5.000453273,4.994194223,9.065462378e-06
0.002596,5,5.000391147,4.994178577,7.822948386e-06
0.002598,5,5.000329506,4.994165397,6.590126562e-06
0.0026,5,5.000268369,4.994154662,5.367385197e-06
0.002602,5,5.000207755,4.994146352,4.155104597e-06
0.002604,5,5.000147683,4.994140445,2.953657009e-06
0.002606,5,5.00008817,4.994136918,1.763406564e-06
0.002608,5,5.000029235,4.994135749,5.847092082e-07
0.00261,5,4.999970896,4.994136913,-5.820873469e-07
0.002612,5,4.999913168,4.994140386,-1.736643681e-06
0.002614,5,4.999856069,4.994146143,-2.878628714e-06
0.002616,5,4.999799614,4.994154159,-4.007719748e-06
0.002618,5,4.99974382,4.994164406,-5.123602514e-06
0.00262,5,4.999688701,4.994176858,-6.225971204e-06
0.002622,5,4.999634274,4.994191487,-7.31452851e-06
0.002624,5,4.999580551,4.994208265,-8.38898565e-06
0.002626,5,4.999527547,4.994227163,-9.449062397e-06
0.002628,5,4.999475276,4.994248152,-1.04944871e-05
0.00263,5,4.99942375,4.994271202,-1.152499671e-05
0.002632,5,4.999372983,4.994296283,-1.254033679e-05
0.002634,5,4.999322987,4.994323363,-1.354026151e-05
0.002636,5,4.999273773,4.994352412,-1.45245337e-05
0.002638,5,4.999225354,4.994383398,-1.549292481e-05
0.00264,5,4.999177739,4.994416289,-1.644521493e-05
0.002642,5,4.99913094,4.994451051,-1.738119279e-05
0.002644,5,4.999084967,4.994487652,-1.830065577e-05
0.002646,5,4.99903983,4.994526059,-1.920340983e-05
0.002648,5,4.998995537,4.994566238,-2.00892696e-05
0.00265,5,4.998952097,4.994608154,-2.095805825e-05
0.002652,5,4.99890952,4.994651773,-2.180960756e-05
0.002654,5,4.998867812,4.994697061,-2.264375787e-05
0.002656,5,4.998826982,4.994743981,-2.346035804e-05
0.002658,5,4.998787037,4.9947925,-2.425926542e-05
0.00266,5,4.998747983,4.99484258,-2.504034587e-05
0.002662,5,4.998709826,4.994894187,-2.580347364e-05
0.002664,5,4.998672573,4.994947285,-2.654853143e-05
0.002666,5,4.998636229,4.995001835,-2.727541026e-05
0.002668,5,4.9986008,4.995057803,-2.79840095e-05
0.00267,5,4.998566288,4.995115152,-2.867423676e-05
0.002672,5,4.9985327,4.995173844,-2.934600792e-05
0.002674,5,4.998500038,4.995233842,-2.999924698e-05
0.002676,5,4.998468306,4.99529511,-3.06338861e-05
0.002678,5,4.998437507,4.99535761,-3.124986548e-05
0.00268,5,4.998407643,4.995421304,-3.184713333e-05
0.002682,5,4.998378718,4.995486155,-3.242564579e-05
0.002684,5,4.998350732,4.995552126,-3.29853669e-05
0.002686,5,4.998323687,4.995619179,-3.352626848e-05
0.002688,5,4.998297583,4.995687275,-3.404833012e-05
0.00269,5,4.998272423,4.995756378,-3.455153905e-05
0.002692,5,4.998248205,4.99582645,-3.503589011e-05
0.002694,5,4.998224931,4.995897453,-3.550138566e-05
0.002696,5,4.998202598,4.995969349,-3.59480355e-05
0.002698,5,4.998181207,4.996042101,-3.637585679e-05
0.0027,5,4.998160756,4.99611567,-3.678487395e-05
0.002702,5,4.998141244,4.996190021,-3.717511862e-05
0.002704,5,4.998122669,4.996265114,-3.754662953e-05
0.002706,5,4.998105027,4.996340913,-3.789945243e-05
0.002708,5,4.998088318,4.99641738,-3.823364e-05
0.00271,5,4.998072537,4.996494479,-3.854925175e-05
0.002712,5,4.998057682,4.996572171,-3.884635393e-05
0.002714,5,4.998043749,4.996650421,-3.912501946e-05
0.002716,5,4.998030734,4.996729192,-3.938532776e-05
0.002718,5,4.998018632,4.996808447,-3.962736476e-05
0.00272,5,4.998007439,4.996888149,-3.985122268e-05
0.002722,5,4.99799715,4.996968263,-4.005700003e-05
0.002724,5,4.99798776,4.997048753,-4.024480145e-05
0.002726,5,4.997979263,4.997129582,-4.041473761e-05
0.002728,5,4.997971654,4.997210716,-4.056692512e-05
0.00273,5,4.997964926,4.997292119,-4.070148643e-05
0.002732,5,4.997959073,4.997373756,-4.081854968e-05
0.002734,5,4.997954088,4.997455593,-4.091824865e-05
0.002736,5,4.997949964,4.997537594,-4.100072258e-05
0.002738,5,4.997946694,4.997619726,-4.106611614e-05
0.00274,5,4.997944271,4.997701956,-4.111457923e-05
0.002742,5,4.997942687,4.997784248,-4.114626694e-05
0.002744,5,4.997941933,4.997866571,-4.116133939e-05
0.002746,5,4.997942002,4.997948891,-4.115996163e-05
0.002748,5,4.997942885,4.998031175,-4.114230353e-05
0.00275,5,4.997944573,4.998113392,-4.110853965e-05
0.002752,5,4.997947058,4.99819551,-4.105884914e-05
0.002754,5,4.997950329,4.998277497,-4.09934156e-05
0.002756,5,4.997954379,4.998359322,-4.091242697e-05
0.002758,5,4.997959196,4.998440954,-4.081607543e-05
0.00276,5,4.997964772,4.998522363,-4.070455725e-05
0.002762,5,4.997971096,4.998603519,-4.057807268e-05
0.002764,5,4.997978159,4.998684393,-4.043682586e-05
0.002766,5,4.997985949,4.998764955,-4.028102463e-05
0.002768,5,4.997994456,4.998845177,-4.011088049e-05
0.00277,5,4.99800367,4.99892503,-3.992660843e-05
0.002772,5,4.998013579,4.999004487,-3.972842682e-05
0.002774,5,4.998024172,4.99908352,-3.951655728e-05
0.002776,5,4.998035439,4.999162102,-3.929122458e-05
0.002778,5,4.998047367,4.999240208,-3.905265649e-05
0.00278,5,4.998059946,4.99931781,-3.88010837e-05
0.002782,5,4.998073163,4.999394883,-3.853673965e-05
0.002784,5,4.998087007,4.999471403,-3.825986045e-05
0.002786,5,4.998101466,4.999547344,-3.797068474e-05
0.002788,5,4.998116527,4.999622683,-3.766945355e-05
0.00279,5,4.998132179,4.999697396,-3.735641024e-05
0.002792,5,4.99814841,4.99977146,-3.70318003e-05
0.002794,5,4.998165206,4.999844851,-3.669587131e-05
0.002796,5,4.998182556,4.999917549,-3.634887275e-05
0.002798,5,4.998200447,4.999989531,-3.599105593e-05
0.0028,5,4.998218866,5.000060777,-3.562267387e-05
0.002802,5,4.998237801,5.000131265,-3.524398114e-05
0.002804,5,4.998257238,5.000200975,-3.48552338e-05
0.002806,5,4.998277166,5.000269888,-3.445668922e-05
0.002808,5,4.99829757,5.000337986,-3.404860603e-05
0.00281,5,4.998318438,5.000405248,-3.363124397e-05
0.002812,5,4.998339757,5.000471658,-3.320486376e-05
0.002814,5,4.998361514,5.000537197,-3.276972703e-05
0.002816,5,4.998383695,5.000601849,-3.232609617e-05
0.002818,5,4.998406288,5.000665598,-3.187423423e-05
0.00282,5,4.99842928,5.000728427,-3.141440483e-05
0.002822,5,4.998452656,5.000790321,-3.0946872e-05
0.002824,5,4.998476405,5.000851264,-3.047190014e-05
0.002826,5,4.998500512,5.000911244,-2.998975383e-05
0.002828,5,4.998524965,5.000970245,-2.950069781e-05
0.00283,5,4.99854975,5.001028255,-2.90049968e-05
0.002832,5,4.998574854,5.001085261,-2.850291543e-05
0.002834,5,4.998600264,5.00114125,-2.799471816e-05
0.002836,5,4.998625967,5.001196212,-2.74806691e-05
0.002838,5,4.998651948,5.001250134,-2.6961032e-05
0.00284,5,4.998678196,5.001303006,-2.64360701e-05
0.002842,5,4.998704698,5.001354818,-2.590604601e-05
0.002844,5,4.998731439,5.001405561,-2.537122168e-05
0.002846,5,4.998758407,5.001455224,-2.483185824e-05
0.002848,5,4.998785589,5.001503801,-2.428821594e-05
0.00285,5,4.998812972,5.001551282,-2.374055404e-05
0.002852,5,4.998840543,5.00159766,-2.318913071e-05
0.002854,5,4.99886829,5.001642928,-2.263420299e-05
0.002856,5,4.998896199,5.001687081,-2.207602661e-05
0.002858,5,4.998924257,5.00173011,-2.1514856e-05
0.00286,5,4.998952453,5.001772012,-2.095094413e-05
0.002862,5,4.998980773,5.001812781,-2.038454246e-05
0.002864,5,4.999009205,5.001852413,-1.981590085e-05
0.002866,5,4.999037737,5.001890904,-1.924526746e-05
0.002868,5,4.999066356,5.001928249,-1.867288871e-05
0.00287,5,4.99909505,5.001964447,-1.809900914e-05
0.002872,5,4.999123806,5.001999495,-1.752387141e-05
0.002874,5,4.999152614,5.002033391,-1.694771614e-05
0.002876,5,4.999181461,5.002066132,-1.63707819e-05
0.002878,5,4.999210335,5.002097719,-1.579330511e-05
0.00288,5,4.999239224,5.00212815,-1.521551996e-05
0.002882,5,4.999268117,5.002157425,-1.463765837e-05
0.002884,5,4.999297003,5.002185545,-1.405994987e-05
0.002886,5,4.999325869,5.00221251,-1.348262162e-05
0.002888,5,4.999354705,5.002238322,-1.290589823e-05
0.00289,5,4.9993835,5.002262982,-1.233000181e-05
0.002892,5,4.999412242,5.002286492,-1.175515183e-05
0.002894,5,4.999440922,5.002308855,-1.11815651e-05
0.002896,5,4.999469527,5.002330074,-1.060945567e-05
0.002898,5,4.999498048,5.002350152,-1.003903484e-05
0.0029,5,4.999526474,5.002369093,-9.470511037e-06
0.002902,5,4.999554796,5.002386902,-8.904089814e-06
0.002904,5,4.999583001,5.002403582,-8.339973762e-06
0.002906,5,4.999611082,5.002419138,-7.778362478e-06
0.002908,5,4.999639027,5.002433577,-7.219452513e-06
0.00291,5,4.999666828,5.002446904,-6.663437325e-06
0.002912,5,4.999694475,5.002459125,-6.110507234e-06
0.002914,5,4.999721958,5.002470247,-5.560849383e-06
0.002916,5,4.999749268,5.002480276,-5.014647689e-06
0.002918,5,4.999776396,5.00248922,-4.472082811e-06
0.00292,5,4.999803333,5.002497087,-3.933332107e-06
0.002922,5,4.999830072,5.002503884,-3.398569601e-06
0.002924,5,4.999856602,5.00250962,-2.867965944e-06
0.002926,5,4.999882916,5.002514303,-2.341688388e-06
0.002928,5,4.999909005,5.002517943,-1.819900748e-06
0.00293,5,4.999934862,5.002520549,-1.302763376e-06
0.002932,5,4.999960478,5.00252213,-7.904331337e-07
0.002934,5,4.999985847,5.002522696,-2.830633635e-07
0.002936,5,5.00001096,5.002522257,2.191961333e-07
0.002938,5,5.00003581,5.002520825,7.161991206e-07
0.00294,5,5.00006039,5.002518409,1.207802948e-06
0.002942,5,5.000084693,5.002515022,1.693868573e-06
0.002944,5,5.000108713,5.002510673,2.174260572e-06
0.002946,5,5.000132442,5.002505375,2.648847168e-06
0.002948,5,5.000155875,5.00249914,3.117500232e-06
0.00295,5,5.000179005,5.00249198,3.580095307e-06
0.002952,5,5.000201826,5.002483907,4.036511615e-06
0.002954,5,5.000224332,5.002474934,4.486632066e-06
0.002956,5,5.000246517,5.002465073,4.930343267e-06
0.002958,5,5.000268377,5.002454338,5.367535531e-06
0.00296,5,5.000289905,5.002442742,5.79810288e-06
0.002962,5,5.000311097,5.002430298,6.221943051e-06
0.002964,5,5.000331948,5.00241702,6.638957494e-06
0.002966,5,5.000352453,5.002402922,7.049051378e-06
0.002968,5,5.000372607,5.002388018,7.452133587e-06
0.00297,5,5.000392406,5.002372321,7.848116717e-06
0.002972,5,5.000411846,5.002355848,8.236917077e-06
0.002974,5,5.000430923,5.002338611,8.618454679e-06
0.002976,5,5.000449633,5.002320625,8.992653234e-06
0.002978,5,5.000467972,5.002301907,9.359440144e-06
0.00298,5,5.000485937,5.002282469,9.718746492e-06
0.002982,5,5.000503525,5.002262328,1.007050703e-05
0.002984,5,5.000520733,5.002241499,1.041466018e-05
0.002986,5,5.000537557,5.002219996,1.075114798e-05
0.002988,5,5.000553996,5.002197837,1.107991614e-05
0.00299,5,5.000570046,5.002175035,1.140091396e-05
0.002992,5,5.000585705,5.002151607,1.171409433e-05
0.002994,5,5.000600971,5.002127568,1.201941374e-05
0.002996,5,5.000615842,5.002102934,1.231683224e-05
0.002998,5,5.000630316,5.002077721,1.26063134e-05
0.003,5,5.000644391,5.002051946,1.288782432e-05
